4,1574068321,Tue Apr 21 04:07:04 PDT 2009,NO_QUERY,DavidBass,allrighty....time for my morning nap. Good 'night' for now 
4,1574068354,Tue Apr 21 04:07:04 PDT 2009,NO_QUERY,themonkeyboy,"@Kat_La I'm going through what's new in the iTunes app store. They just updated it. BTW, I'm not spam if that's what you're thinking! "
4,1574068521,Tue Apr 21 04:07:07 PDT 2009,NO_QUERY,babycaakers,@babychoops apsh yes I read it  and dyou watch the movie ?
4,1574068522,Tue Apr 21 04:07:07 PDT 2009,NO_QUERY,lisarosendahl,@jayseetoo Watching the kiddo get on the school bus today - not much else too exciting 
4,1574068558,Tue Apr 21 04:07:07 PDT 2009,NO_QUERY,crimsons1lk,"@ferozsalam wow, with all exotic places you must have some stories to tell "
4,1574068599,Tue Apr 21 04:07:08 PDT 2009,NO_QUERY,lishman,http://tinyurl.com/cq93kn my brothers new puppy. 
4,1574068670,Tue Apr 21 04:07:10 PDT 2009,NO_QUERY,Cyrildotexe,Found my keys ! After 2 months 
4,1574068709,Tue Apr 21 04:07:10 PDT 2009,NO_QUERY,unprettyg,Today was so-so ..Dinner-brown rice w/green curry chicken + avocado slices ummmm can`t wait ! Gym first... 
4,1574068751,Tue Apr 21 04:07:10 PDT 2009,NO_QUERY,angelienie,"@jjoeyy Happy, happy birthday darling. I hope it's a wonderful one. I have a surprise for you for Saturday night at the party. "
4,1574068753,Tue Apr 21 04:07:11 PDT 2009,NO_QUERY,PrekovicMD,- revised biochemistry a bit - now taking a break - I've deserved it!  Letting go a bit XD
4,1574085010,Tue Apr 21 04:11:08 PDT 2009,NO_QUERY,willcarling,@cjlambert sorry ! I am very slow !! 
4,1574085042,Tue Apr 21 04:11:08 PDT 2009,NO_QUERY,danwellman,this is wicked: http://tinyurl.com/c525qb 
4,1574085054,Tue Apr 21 04:11:08 PDT 2009,NO_QUERY,erin416,Visit my sister's #etsy shop  http://bit.ly/qRP1f  and buy something! She makes cute little windowsill herb pots 
4,1574085150,Tue Apr 21 04:11:10 PDT 2009,NO_QUERY,Darkweavia,Is eating M&amp;Ms... what a news flash 
4,1574085188,Tue Apr 21 04:11:11 PDT 2009,NO_QUERY,siforek,I tripped all week about some JS issues only to find my paths were wrong..  *kicks himself
4,1574085192,Tue Apr 21 04:11:11 PDT 2009,NO_QUERY,likeomgitserika,"@mattlie sure, man. It's easy, once you master it, it'll be easy as pea. Plus it's addictive "
4,1574085208,Tue Apr 21 04:11:11 PDT 2009,NO_QUERY,logicattraction,@Schofe it's called an ear worm - try listening to something else catchy to kill it 
4,1574085230,Tue Apr 21 04:11:10 PDT 2009,NO_QUERY,onemoreline,"I am actually going to just delete wordpress in a minute! If ANYBODY uses wordpress, PLEASE TELL ME! "
4,1574085337,Tue Apr 21 04:11:13 PDT 2009,NO_QUERY,BlackVelvet99,@kikiliciousness  Good morning to you!! 
4,1574085358,Tue Apr 21 04:11:13 PDT 2009,NO_QUERY,maddy_miller,"@LadyHanhan I doo!!! just not very often. I'm trying not to be an addict!! anyway, emails are much better "
4,1574085372,Tue Apr 21 04:11:13 PDT 2009,NO_QUERY,wicked_halo,"@DaydreamLily you're welcome, I'm glad to share it! it was a great find "
4,1574085381,Tue Apr 21 04:11:13 PDT 2009,NO_QUERY,scarletsighting,it's 7:11 pm! 
4,1574085426,Tue Apr 21 04:11:13 PDT 2009,NO_QUERY,nigellegg,"@ybcmark: a bit too sweet for me, I prefer something like Arbor's Brigstowe or Butcombe's Traditional...  [shameless plug]"
4,1574085542,Tue Apr 21 04:11:16 PDT 2009,NO_QUERY,Ed65Love,"@JimAlger those Congressmen/women should talk to @ZnaTrainer, she'll have them ship shape in no time.  Leaving time enough for golf too "
4,1574085589,Tue Apr 21 04:11:17 PDT 2009,NO_QUERY,CoCreatorRadio,@ChuckRoberson They sure do!   The great part is we have the choice to wake up happy and excited for a new day - Perspective and focus
4,1574085645,Tue Apr 21 04:11:17 PDT 2009,NO_QUERY,glimmertwintx,@DorianWitcher re miss California as future fox news anchor - freakin hysterical! she'd be perfect 
4,1574085684,Tue Apr 21 04:11:17 PDT 2009,NO_QUERY,tiamak,listening to schubert and bruckner. two of the reasons to play trombone. 
4,1574085716,Tue Apr 21 04:11:18 PDT 2009,NO_QUERY,ilubJBdemiHSsel,went to the tanning bed...came back home...woke up this morning and now im burnt ~_~ well at least i wont be called a pale vampire anymor 
4,1574085741,Tue Apr 21 04:11:18 PDT 2009,NO_QUERY,juliiettttx0,Getting ready for school...getting Demi tickets today! 
4,1574085743,Tue Apr 21 04:11:18 PDT 2009,NO_QUERY,a_steroids,"@sak3r We had the idea of Point packs since September, 2008. And then you know what happened  Anyway, I think this won't harm UW at all."
4,1574085928,Tue Apr 21 04:11:21 PDT 2009,NO_QUERY,Lizzaybabee,@TheRegularGuys is today a Tuna Tuesday?  
4,1574086026,Tue Apr 21 04:11:23 PDT 2009,NO_QUERY,aventureben,@aventuredebz Yes!! can get it from doing anything   agree with @gavind there...
4,1574086055,Tue Apr 21 04:11:23 PDT 2009,NO_QUERY,JonoH,@ExocetAU C3 should be up in 2 months  Im hoping to see the Vertical polarities change back to Horizontal for MDU channel access + more HD
4,1574086064,Tue Apr 21 04:11:23 PDT 2009,NO_QUERY,FoneArena,@problogger thats nice to hear .. hope she does not reply to ur questions via blog posts 
4,1574086101,Tue Apr 21 04:11:23 PDT 2009,NO_QUERY,SheiroQ,@EricNorthman Good morning Eric. 
4,1574086109,Tue Apr 21 04:11:24 PDT 2009,NO_QUERY,SueFolley,@LizBennett1 Fab! I do that sort of stuff all the time! 
4,1574086131,Tue Apr 21 04:11:25 PDT 2009,NO_QUERY,Dr_Black,"@britneyspears Hi Britney, love the new album. Thx for the follow "
4,1574086153,Tue Apr 21 04:11:25 PDT 2009,NO_QUERY,likeomgitserika,@mikaz14 Sure thing 
4,1574086158,Tue Apr 21 04:11:24 PDT 2009,NO_QUERY,trusecretoflife,@BlokesLib You? Old? You can't possibly be more than 22 
4,1574086201,Tue Apr 21 04:11:25 PDT 2009,NO_QUERY,hoosta_knows,@Elinesca i'm not sure if they have it in london! but isn' london is famous for cupcakes? just go to tesco n get the one already pack ! 
4,1574086219,Tue Apr 21 04:11:25 PDT 2009,NO_QUERY,WhoisJohnLai,@iHomeTech no problem  i look forward to our future tweetversation  stay cool guys 
4,1574086293,Tue Apr 21 04:11:26 PDT 2009,NO_QUERY,askaaronlee,@Dreamyeyes LoL.. it wasn't my idea to pull u into the middle! don't forget to include me into your group yeah 
4,1574086310,Tue Apr 21 04:11:26 PDT 2009,NO_QUERY,chu_head,@jonmartin8623 lol why do you say that?...eee! i'm almost done! 
4,1574086312,Tue Apr 21 04:11:26 PDT 2009,NO_QUERY,BlokesLib,@AmmO_Singh I live in a country town with 1 set of traffic lights. Yet 20 minutes drive from a capitol city  Not unlike ENgland I assume
4,1574086398,Tue Apr 21 04:11:28 PDT 2009,NO_QUERY,fivetwosix,"@krystinlow haha so cute! thankyoub1  i will burn you a cd of jay chou songs so you can learn+lift his lines to convey much, vvv useful!"
4,1574086415,Tue Apr 21 04:11:29 PDT 2009,NO_QUERY,Jimbo_Jetset,"Double seat, double seat, got to find a double seat! No, we need to be near a door apparently  http://twitpic.com/3pibf"
4,1574086526,Tue Apr 21 04:11:30 PDT 2009,NO_QUERY,fueledbybryan,Idol today  sooo pumped. get up on your feet and cheer loud. sing along if you know the words ;)
4,1574086562,Tue Apr 21 04:11:31 PDT 2009,NO_QUERY,amii1989,Sitting outside with ice cream and Grazia 
4,1574086639,Tue Apr 21 04:11:32 PDT 2009,NO_QUERY,mobbsey,@shanetechteach Oh WOW! That's awesome!  I'm pretty jealous right now
4,1574086674,Tue Apr 21 04:11:32 PDT 2009,NO_QUERY,DarkPiano,"@bellaclara Love that, Clare!  Hello and good day to you! "
4,1574086722,Tue Apr 21 04:11:32 PDT 2009,NO_QUERY,JennyLou31,@terrymichaels Twitter Tuesdays sound awesome! 
4,1574086728,Tue Apr 21 04:11:33 PDT 2009,NO_QUERY,cravenjade,@problogger oooooh what type of blog?  Lol - would the kids start one next ;P
4,1574086778,Tue Apr 21 04:11:33 PDT 2009,NO_QUERY,dezo,"&quot;new employees are actually offered a $2,000 bonus to quit after a four-week paid training program&quot; - ?gy kell kiv?lasztani a koll?g?kat! "
4,1574086812,Tue Apr 21 04:11:34 PDT 2009,NO_QUERY,Honey01,@iconoguy I myself do enjoy the occasion VodkaRedbull lol  Delic'! The sugar seems to work quite well with the copious amounts of vodka
4,1574086988,Tue Apr 21 04:11:36 PDT 2009,NO_QUERY,Dukeuzig,@mariusvandyk Try &quot;Faust&quot; (http://is.gd/tDOJ). They made more noise and dust on stage than any carpenter could have made 
4,1574087049,Tue Apr 21 04:11:38 PDT 2009,NO_QUERY,Vdera,Lush day and off to work. Gutted! Should be quiet though 
4,1574087060,Tue Apr 21 04:11:38 PDT 2009,NO_QUERY,AimeeDAmore,@briege88 I wish!  I visited london a couple years ago and it was completely amazing.
4,1574087072,Tue Apr 21 04:11:37 PDT 2009,NO_QUERY,leopardpants,@davescook - Thanks  Shame I still want a new  job eh? Got an interview with SAC for a PA next month too  x
4,1574087301,Tue Apr 21 04:11:40 PDT 2009,NO_QUERY,asfarsadewa,@darosi exactly what i have been through here  the difference is your client realized something was wrong.
4,1574087422,Tue Apr 21 04:11:43 PDT 2009,NO_QUERY,fsanuy,@lancearmstrong You're more adict than me with the iPhone on my bike ) - suggesting Trek to build Madone with Blackberry? 
4,1574087423,Tue Apr 21 04:11:42 PDT 2009,NO_QUERY,Sn0wrose,@verwon I BELIEVE you sis  #nightowl too
4,1574087466,Tue Apr 21 04:11:43 PDT 2009,NO_QUERY,n00rtje,@JessOfWarcraft Oh I loved it when they sang that  They were soo good
4,1574087472,Tue Apr 21 04:11:43 PDT 2009,NO_QUERY,ashantiomkar,"http://twitpic.com/3pibo - With ad man, poet, lyricist Prasoon Joshi. He wrote Rehna Tu, nuff said! "
4,1574087579,Tue Apr 21 04:11:44 PDT 2009,NO_QUERY,abbeygunther,is backk in i.t  with charrrrrrrrlieeeeeeeee 
4,1574087771,Tue Apr 21 04:11:47 PDT 2009,NO_QUERY,12Jansi,"Listening to 'Wonderful Magnificent God' by Don Moen, working,  Retrieving 'audio Bible software'.Am I not good in multitasking? "
4,1574087821,Tue Apr 21 04:11:49 PDT 2009,NO_QUERY,chaosbot,"Not to worry, noone got that one. Next question starts in 1 minute, get your thinking caps on "
4,1574087955,Tue Apr 21 04:11:50 PDT 2009,NO_QUERY,askaaronlee,@besz She was right on the spot! what are you doing tweeting right now? 
4,1574087957,Tue Apr 21 04:11:50 PDT 2009,NO_QUERY,SHEEmusic,"@howard74 - Tony's been a dead man walking, he was the hero a few weeks back...now I can't wait for him to DIE, again. "
4,1574088014,Tue Apr 21 04:11:51 PDT 2009,NO_QUERY,anxratedsecret,"Wake up, wake up "
4,1574088017,Tue Apr 21 04:11:51 PDT 2009,NO_QUERY,tarasis,"@sgaw More when than if, suspect not till the videos are available but maybe sooner if we ask nicely "
4,1574088053,Tue Apr 21 04:11:51 PDT 2009,NO_QUERY,conorlally,@MollieOfficial dont you just love when cereal tips over the side... 
4,1574088065,Tue Apr 21 04:11:51 PDT 2009,NO_QUERY,saravaccariello,@sunbunny90210 oh really?! I'm mad I didn't see it! I've been waiting for more tweet seats! 
4,1574088146,Tue Apr 21 04:11:53 PDT 2009,NO_QUERY,melgottschalk,@thbernhardt Dankesch?n   #VirtualDub #opensource
4,1574088149,Tue Apr 21 04:11:54 PDT 2009,NO_QUERY,ArteDeb,well.. a quick hello and then goodbye... have to run to a gig...  catch everyone on the back end...
4,1574088176,Tue Apr 21 04:11:54 PDT 2009,NO_QUERY,Mitsuketa,"@chunsj iPhone, but maybe OSX soon in the future too "
4,1574088183,Tue Apr 21 04:11:53 PDT 2009,NO_QUERY,dawnmarie_19,i also think a fun calendar with a different pattern for each month would be so cute! and clocks with pattern in the background 
4,1574088222,Tue Apr 21 04:11:54 PDT 2009,NO_QUERY,Daveface,"Just sitting here getting ready for work, yet another day barley seeing my baby. But she came to meet me of the bus last night  &quot;porblem&quot;"
4,1574088286,Tue Apr 21 04:11:53 PDT 2009,NO_QUERY,marieknock,weather is looking like it will hold out until the weekend! 
4,1574088372,Tue Apr 21 04:11:56 PDT 2009,NO_QUERY,azariaaastar,in ICT resiting friends  x x
4,1574088382,Tue Apr 21 04:11:56 PDT 2009,NO_QUERY,jeffparks,@semanticwill   I think we need to move the conversation forward.  Looking at &quot;other&quot; disciplines essential to its' evolution IMHO.
4,1574088397,Tue Apr 21 04:11:56 PDT 2009,NO_QUERY,summerfling,@dine78 pictures as I wanna see the new office. 
4,1574088417,Tue Apr 21 04:11:57 PDT 2009,NO_QUERY,AmandaNowak,@amandaponce333 no drinking and driving!!!!  glad you're home safe girl!    xoxo
4,1574088445,Tue Apr 21 04:11:57 PDT 2009,NO_QUERY,ezamojski,2.5 more papers till i am done with my masters 
4,1574088502,Tue Apr 21 04:11:59 PDT 2009,NO_QUERY,simonprobert,"@Allegromouse My pleasure, glad it helped "
4,1574088507,Tue Apr 21 04:11:58 PDT 2009,NO_QUERY,VioletsCRUK,@snedwan Is Susan Boyer opening an account at your Wank Bank too!?! lol 
4,1574088510,Tue Apr 21 04:11:59 PDT 2009,NO_QUERY,ikewii,"Getting ready for school, cant wait for the hmwrk.. yay - says sarcasticly - ... working on a vid tonight probbly upload it tom. "
4,1574088583,Tue Apr 21 04:11:59 PDT 2009,NO_QUERY,inabirgitte,@Boaa yes 
4,1574088585,Tue Apr 21 04:12:00 PDT 2009,NO_QUERY,blhessed1,@aberro ok good deed of the day.... send me those workout dvd's  LMAO!
4,1574088665,Tue Apr 21 04:12:01 PDT 2009,NO_QUERY,JoenisNorac,if it wasn't for #firebug i don't think i would have ever figured out how to program any websites. thank god i can use it to debug. 
4,1574088677,Tue Apr 21 04:12:01 PDT 2009,NO_QUERY,TaniaUncensored,@_EliteTweet_  it is an anime series! really good... I would say google it...
4,1574088699,Tue Apr 21 04:12:01 PDT 2009,NO_QUERY,caseyroon,"@natewhitehill thanks Nate, I did. Will await a reply. The learning curve moving to Wordpress is killing me!  Thank you-"
4,1574088760,Tue Apr 21 04:12:03 PDT 2009,NO_QUERY,cabkab,@yannleroux: l'histoire de twitter pr?-odeo ? ready 4 it 
4,1574088761,Tue Apr 21 04:12:02 PDT 2009,NO_QUERY,Dutchiedude,"@Dreamyeyes i think you are great for him, as he is a cool dude "
4,1574088841,Tue Apr 21 04:12:03 PDT 2009,NO_QUERY,FrancesTotten,Just home for the quiz.  We won!  Wooo 
4,1574088872,Tue Apr 21 04:12:04 PDT 2009,NO_QUERY,ictguy,"@SnarkyWench That's why I was looking at the video tutorials- same applies though  Worth spending time on the tutorials, not sure for 6's."
4,1574088958,Tue Apr 21 04:12:04 PDT 2009,NO_QUERY,davidestevens,"@DebbieDavies Same shape, different material (different purpose!) "
4,1574088967,Tue Apr 21 04:12:04 PDT 2009,NO_QUERY,WhoisJohnLai,"@riemma no probs man  well my fav apple product will be my Iphone, it is my life saver  yourself?"
4,1574088979,Tue Apr 21 04:12:05 PDT 2009,NO_QUERY,cherylberyls,@arthurk93 Hallelujah! 
4,1574089024,Tue Apr 21 04:12:05 PDT 2009,NO_QUERY,offorsobianco,Need a shirt like Andy Sambergs. The Human ATM one especially. 
4,1574089065,Tue Apr 21 04:12:05 PDT 2009,NO_QUERY,f2images,Monday favs a day late! Enjoy  http://tinyurl.com/cmtot9
4,1574089103,Tue Apr 21 04:12:06 PDT 2009,NO_QUERY,blue_angel02,ok..i guess spending more than 30secs on Twitter makes it all better.... 
4,1574089305,Tue Apr 21 04:12:10 PDT 2009,NO_QUERY,MarketersVA,@KellyKapoor  Now that's smart! 
4,1574089331,Tue Apr 21 04:12:10 PDT 2009,NO_QUERY,nicobeans,I can't think of a  way to accurately describe last night; even &quot;horrific&quot; would be an understatement. Day of Silence today. No talky. 
4,1574089493,Tue Apr 21 04:12:11 PDT 2009,NO_QUERY,amysheehanHB,4:11 AM Tuesday and still the thermometer on my balcony reads 76 !!! This is Huntington Harbour !!! Send us the chill !!!!  
4,1574089506,Tue Apr 21 04:12:12 PDT 2009,NO_QUERY,mab124,I think I'm getting my 'Infinate' bracelet  today  yayyyy lmao
4,1574106082,Tue Apr 21 04:16:12 PDT 2009,NO_QUERY,cathBANG,";O Sooo tired. Easter show Tomrow, a fee of $10 keke "
4,1574106144,Tue Apr 21 04:16:12 PDT 2009,NO_QUERY,_SirGalahad_,just ate Lucky Me! Curly Spaghetti. Instant Spaghetti finally made right. 
4,1574106266,Tue Apr 21 04:16:15 PDT 2009,NO_QUERY,AO8,Time to goto school n talk to all da boston haters! 
4,1574106339,Tue Apr 21 04:16:16 PDT 2009,NO_QUERY,DirtyBitch16,Doing dotted liz Baby !! 
4,1574106343,Tue Apr 21 04:16:15 PDT 2009,NO_QUERY,spo0ky,@rushay ayaaaa rushay  where r u now?
4,1574106345,Tue Apr 21 04:16:16 PDT 2009,NO_QUERY,Olijah_Angel,@cheekygene i use to go 2 the wineries in south aus when I had a fiance. I lived there for 2 weeks once  and escaped and drove home perth
4,1574106374,Tue Apr 21 04:16:16 PDT 2009,NO_QUERY,LeeOhhNaah,Exam weather 
4,1574106507,Tue Apr 21 04:16:17 PDT 2009,NO_QUERY,spikysandy,Another busy day with clients &amp; preping for a Hearing next week 
4,1574106510,Tue Apr 21 04:16:18 PDT 2009,NO_QUERY,doson,@BennyGreenberg  hav a grt day
4,1574106600,Tue Apr 21 04:16:19 PDT 2009,NO_QUERY,wetaworkshop,"@andyiomoon Out of the gutter, now. "
4,1574106612,Tue Apr 21 04:16:19 PDT 2009,NO_QUERY,johannahale,@vanakoestoer BC team wanna convoy? coz me and kak echie have an idea to depart together. maybe we have to rent a car 
4,1574106626,Tue Apr 21 04:16:19 PDT 2009,NO_QUERY,teamtobias,"@Bronnee Ah righto, we'll be down the road a bit, Byron at Clarks or something it's called, nice little place, good walk to sober up too "
4,1574106656,Tue Apr 21 04:16:20 PDT 2009,NO_QUERY,olehjortland,"@consequently Necessary, no. The Shylock only cares about sufficiency of the bond "
